-1.652356171150187736e-02,-1.510377859283023705e+00,-1.312629185604356596e+00,1.102409521944016868e+00
1.637997592911969585e-02,-1.449940102921402740e+00,-1.251514394295242694e+00,9.044785656100859939e-01
1.116884121969274370e-02,-1.346277691866266890e+00,-1.249277946794943528e+00,1.077186371870156867e+00
-4.544466097232079810e-02,-1.434904002989165983e+00,-1.251387869582281320e+00,1.018370633098216516e+00
-3.195865862942832980e-02,-1.405910235875181824e+00,-1.174581810298946039e+00,9.194386573027690801e-01
-9.851229809282710526e-02,-1.396684012601558056e+00,-1.315344796396112237e+00,9.845519826208796177e-01
-1.126274808930761984e-01,-1.395497292324138217e+00,-1.325771738413841883e+00,9.765005636369721298e-01
-6.000955694612802481e-04,-1.415099817069542798e+00,-1.240034793164500826e+00,9.012814908342361431e-01
-3.353837514417124660e-02,-1.471868246931681945e+00,-1.256333098778712021e+00,9.259951782732295245e-01
-7.146279521758608366e-02,-1.359087298790520704e+00,-1.285530110899551604e+00,9.998504252991838870e-01
6.126424328226400678e-02,-1.439965875223129244e+00,-1.256215432794318909e+00,1.076306922132375110e+00
-7.635092362939552291e-02,-1.643798582730371383e+00,-1.244944687399425876e+00,9.755280219114005336e-01
7.328740981676623578e-02,-1.454437447595063881e+00,-1.261154353376674919e+00,1.044294668283948679e+00
-4.392127613008790787e-02,-1.458502730479053877e+00,-1.233999928776870592e+00,1.064527652173847372e+00
-2.628260316294087420e-02,-1.390143584859754533e+00,-1.299792459009794676e+00,1.001859654338630667e+00
-9.526397970920051639e-02,-1.405089168480376571e+00,-1.361491841905616118e+00,9.665416390431453841e-01
-2.773383563531089339e-03,-1.417372161475611181e+00,-1.311412599445247018e+00,9.630372752860981711e-01
-7.923709145425772427e-02,-1.484226891488052535e+00,-1.215741027337378988e+00,9.372487494993834156e-01
-4.448291051413186953e-02,-1.417714816264360467e+00,-1.193568515204251446e+00,1.019567404583886505e+00
-7.429452640835155358e-03,-1.341133513560836654e+00,-1.367793463854464431e+00,1.055648329774699246e+00
-1.063886788297327760e-02,-1.392533234382276719e+00,-1.382141222452177853e+00,9.938477560566668645e-01
-1.277089727206626169e-01,-1.548425492946115423e+00,-1.340332507581641019e+00,1.107771895032501952e+00
1.162761270347244802e-01,-1.340775087846034275e+00,-1.181430100327528709e+00,9.674540678332755883e-01
3.991063740956482531e-02,-1.402628247207476475e+00,-1.243281669559138880e+00,9.847739260358560065e-01
-1.686825455019599993e-03,-1.521773237085047636e+00,-1.266983259444348642e+00,1.039796711955909725e+00
-3.471289947136221160e-02,-1.414510374131912718e+00,-1.286401392393412113e+00,9.251967519014770991e-01
-1.027189814028255238e-01,-1.421577532906653341e+00,-1.310827696326736902e+00,9.649544277229437084e-01
-3.724346265920833871e-02,-1.333574838636949034e+00,-1.240692187514470968e+00,9.554949749193999420e-01
3.080149076915584486e-03,-1.490331039789675405e+00,-1.314528101101413604e+00,1.092456664846904957e+00
1.047820694406294412e-01,-1.399763584067551081e+00,-1.140668794875831615e+00,8.086187100648239978e-01
-1.024406935379345851e-01,-1.440704310247944653e+00,-1.340776729580219540e+00,1.035530044328656807e+00
-4.078744306075081372e-02,-1.482868664983455487e+00,-1.276148282119195843e+00,1.037791955346007988e+00
-4.437304944199765844e-02,-1.386690794211406397e+00,-1.282678920925897748e+00,1.107587674728925053e+00
-1.719581520831988536e-02,-1.374789130692471995e+00,-1.246751212923774998e+00,1.200772587414716153e+00
-6.875933775266811210e-02,-1.358921160838492792e+00,-1.273502427302333206e+00,9.921660652864039420e-01
-9.421124263494046192e-02,-1.381796170978356386e+00,-1.301840426232839798e+00,9.953186797050450618e-01
4.220176000496386054e-02,-1.343232109027922228e+00,-1.149435495536880847e+00,1.039691026355549219e+00
2.425353463780819188e-02,-1.409680344402987284e+00,-1.225550768907639920e+00,1.010289885903808305e+00
1.130872163636444661e-01,-1.304109061048998042e+00,-1.151255654992953126e+00,1.002947411679740330e+00
-7.812039356559142243e-03,-1.422575435744471317e+00,-1.298644725125926103e+00,1.048313679758501094e+00
-2.587778851675443664e-02,-1.437834958851546441e+00,-1.253606862282709233e+00,1.013587743961043453e+00
-1.338019782507295641e-01,-1.516983538573398516e+00,-1.370381165089986197e+00,9.712391883929797354e-01
-1.883912289494512615e-01,-1.451091140659399148e+00,-1.339386976997461343e+00,1.102947474419938123e+00
2.553345004421568934e-02,-1.474087797540126532e+00,-1.213956891295120410e+00,9.089071601369146380e-01
-6.234870187695326638e-02,-1.397133253427577992e+00,-1.210609891972852070e+00,1.149459104761694217e+00
-7.506766459740032982e-02,-1.435361191960278671e+00,-1.312074003632539565e+00,1.013213291976302832e+00
-7.752493337513390037e-02,-1.529751208840516297e+00,-1.279088997309816733e+00,1.026560809853114487e+00
1.905454044983571210e-02,-1.356567516532707351e+00,-1.299983010912148851e+00,1.068468329754364454e+00
-4.080489228457716278e-02,-1.467952813474946661e+00,-1.188231260464194916e+00,9.338491130122965611e-01
1.319591236594729045e-02,-1.436317964461900853e+00,-1.214656509285891861e+00,8.749337694596229786e-01
-6.045299637216454414e-02,-1.341855651188479159e+00,-1.331041762536131268e+00,1.020245919687900793e+00
-7.456137670662596473e-02,-1.381164716371996670e+00,-1.252478417958815760e+00,9.753255257179278548e-01
-3.392736040976407352e-02,-1.355917779732922934e+00,-1.331347251362595463e+00,1.011325831065837066e+00
-1.764453919759504941e-01,-1.438510432918138626e+00,-1.382632671883818443e+00,1.038636714866442823e+00
-9.682643831892095987e-02,-1.539217692083098887e+00,-1.401946674173191854e+00,9.708017194634909197e-01
-3.804563038277020831e-02,-1.422532086004588692e+00,-1.298606890424293780e+00,1.049959243504377637e+00
-3.677618631204512128e-02,-1.468230902674906080e+00,-1.187054768009783157e+00,9.988957365098455332e-01
-3.205002788700143934e-02,-1.414990524747556044e+00,-1.239448453155764351e+00,9.710148550796684486e-01
-4.974053737715133233e-02,-1.456330902206314670e+00,-1.234291095244886449e+00,9.718690062953444508e-01
