3.237868667861776850e-01,-1.416763762409097405e+00,-1.652833698578934474e+00,1.029313225036776691e+00
2.973042358769047433e-01,-1.330370538533401259e+00,-1.655022844257993730e+00,9.875523621885035075e-01
3.058677015571887869e-01,-1.359551460076499518e+00,-1.718510695518687958e+00,9.976399509276789868e-01
2.766549917133356296e-01,-1.402062635953071013e+00,-1.637094174099868571e+00,9.939251943747627882e-01
3.416230901484831328e-01,-1.377879959608495630e+00,-1.687086156083736022e+00,1.007207251268748882e+00
3.529912745028455090e-01,-1.404446289002171167e+00,-1.718427652444655562e+00,1.016036106316035692e+00
3.902145851303235324e-01,-1.428694548268194531e+00,-1.673477367618307232e+00,9.975143974093266808e-01
3.106895777400364711e-01,-1.406246038241841578e+00,-1.654342821448565815e+00,9.956588541414714832e-01
nan,nan,nan,nan
3.225280177699840212e-01,-1.400905107968753338e+00,-1.591983186514583481e+00,9.824233475409395178e-01
3.587164246604503393e-01,-1.482125792684433119e+00,-1.685201306414085609e+00,1.029496598949721786e+00
3.687743298121866076e-01,-1.412860052527699750e+00,-1.647895063786261050e+00,9.833470858942015003e-01
3.161345539313960562e-01,-1.420783096930070766e+00,-1.605593158506499751e+00,1.005347785588364129e+00
2.414624463574011615e-01,-1.502385718415715221e+00,-1.805137081705393109e+00,1.132659368241599962e+00
3.200452785294608526e-01,-1.501315406004255726e+00,-1.648538563653872524e+00,1.065212318816666448e+00
3.412224278571804881e-01,-1.386739317844329689e+00,-1.609035219206304879e+00,9.880003368514157502e-01
1.889127890649768271e-01,-1.385464234671009098e+00,-1.620550952377269427e+00,1.032826806297196143e+00
3.085090946573241233e-01,-1.362467721874184523e+00,-1.628651334674225515e+00,9.823222424151970555e-01
nan,nan,nan,nan
3.428956893793758676e-01,-1.432307161250749861e+00,-1.584511597155642937e+00,1.010800346929176641e+00
2.327119754822215836e-01,-1.407218542317821619e+00,-1.569464965070303197e+00,1.019469748745190696e+00
3.262683538717485732e-01,-1.470602133454281146e+00,-1.601460907607122230e+00,1.013855966378610640e+00
3.792548358117398544e-01,-1.405521258275064467e+00,-1.716554947976465240e+00,9.879222880436814291e-01
2.234258418272913882e-01,-1.454529172365808032e+00,-1.629433067643051070e+00,1.052158370569093115e+00
3.132633944714671159e-01,-1.266695953400915453e+00,-1.756354907816098043e+00,9.602685015888029474e-01
2.405568613238071862e-01,-1.522818130249084412e+00,-1.658268106873355352e+00,1.070776518876423777e+00
4.450340876651532884e-01,-1.420724210824983791e+00,-1.775247001274006475e+00,1.016010750415206720e+00
3.165974536729981859e-01,-1.384333323890821310e+00,-1.642769881272563515e+00,1.028153944283183074e+00
3.551297316272920002e-01,-1.351345344288294115e+00,-1.742339525595629546e+00,9.827717483113144192e-01
3.329270970866301527e-01,-1.437834466708830083e+00,-1.605548796805712719e+00,1.015833248067429029e+00
4.161563789367467847e-01,-1.502647720434161727e+00,-1.692600452765427477e+00,1.045813422227058753e+00
4.362983925659301709e-01,-1.566377923977748221e+00,-1.656850166925757595e+00,1.062270683868101750e+00
3.364079275016411685e-01,-1.515568916404345545e+00,-1.615211939517191775e+00,1.051322198152855325e+00
3.434798973382393039e-01,-1.627665092621429110e+00,-1.627027368513559669e+00,1.116494650826820534e+00
3.364905166227064037e-01,-1.401624467895438819e+00,-1.731339590710038623e+00,1.018523474867199630e+00
3.937706005812797172e-01,-1.424710799840572584e+00,-1.625169267781029214e+00,9.784113201879403032e-01
3.429868354342970327e-01,-1.370926834467243394e+00,-1.675618261169299128e+00,9.911435939719188681e-01
3.129315194616353879e-01,-1.385772463583244463e+00,-1.674540394092785656e+00,1.002158209429326652e+00
3.685067619711183684e-01,-1.490800802505654721e+00,-1.658489004460847127e+00,1.038027332704956285e+00
3.046162773703368631e-01,-1.400139337555325936e+00,-1.648353381041228971e+00,1.008273943901263792e+00
3.436166690832864190e-01,-1.419743256609653281e+00,-1.594166526325937916e+00,1.009592563930718168e+00
2.706296609170829592e-01,-1.467575706859387763e+00,-1.579512583427040484e+00,1.043384704109208583e+00
3.549265261158083273e-01,-1.397630291484994514e+00,-1.577188794797541815e+00,9.703576466126300204e-01
3.426004094976399794e-01,-1.357316382327586446e+00,-1.686228647884836507e+00,9.799739345866930185e-01
2.914387214513659008e-01,-1.447797079045185287e+00,-1.576289967414749249e+00,1.002530720709444934e+00
3.411769044739641488e-01,-1.527422098426624686e+00,-1.583180849465359641e+00,1.052723451580920511e+00
3.988638455171846231e-01,-1.535065798702456963e+00,-1.653814711748779809e+00,1.049339427380013401e+00
nan,nan,nan,nan
3.131251899285778517e-01,-1.415904616583028908e+00,-1.609672761351271575e+00,9.831417444101958614e-01
2.711578746728292577e-01,-1.382819611987563313e+00,-1.601831924942787033e+00,1.002084756560930101e+00
3.221128219188440500e-01,-1.414728432058258045e+00,-1.572087454436528864e+00,9.795525985553721338e-01
2.965163229598503647e-01,-1.394659542052784973e+00,-1.719786741724928181e+00,1.025585040872849740e+00
nan,nan,nan,nan
3.082478577870213510e-01,-1.472599277227890857e+00,-1.562690311296588419e+00,1.011946388094839833e+00
3.493850848223111760e-01,-1.357726250790563638e+00,-1.677479478357425169e+00,1.007087358961445078e+00
nan,nan,nan,nan
2.942031303398462971e-01,-1.521541233290200745e+00,-1.666041930301072505e+00,1.102850999694189538e+00
4.221813097256655878e-01,-1.433680666662828118e+00,-1.670274666272645092e+00,1.008349712380972374e+00
2.754235921884225502e-01,-1.349899796080831660e+00,-1.682401370188680634e+00,9.873471576733072741e-01
4.201606969467195918e-01,-1.522920456985541682e+00,-1.795650587454221014e+00,1.077573957244748915e+00
1.922919680454835412e-01,-1.582287063281045958e+00,-1.609137177962781440e+00,1.122013456259356445e+00
2.707780091682732149e-01,-1.368523774206769739e+00,-1.718716579939912004e+00,1.037307433633646303e+00
2.910586397660077096e-01,-1.414907510023896142e+00,-1.596524951668557568e+00,1.005685939815362140e+00
3.099000127872532095e-01,-1.376934584267939021e+00,-1.628399837676877349e+00,9.741714926960769461e-01
3.689132227588069468e-01,-1.433802189043436481e+00,-1.609798603402642803e+00,9.964362219420314082e-01
3.152248395183532836e-01,-1.354454786731712490e+00,-1.780815445505171679e+00,1.016511213585438833e+00
2.346116873549324577e-01,-1.376999428057527064e+00,-1.613044642658317818e+00,1.003108752151084415e+00
3.565297562215541394e-01,-1.468261233574645885e+00,-1.635995537874061823e+00,1.036376416569740888e+00
3.392196125883183422e-01,-1.427553630765841186e+00,-1.601659088113218665e+00,9.832641410683233829e-01
2.689166695173086929e-01,-1.376692172218338728e+00,-1.625917859776521368e+00,1.020448735641847904e+00
nan,nan,nan,nan
2.263026147345446604e-01,-1.389842881389245166e+00,-1.621594114220251681e+00,1.012395068265769860e+00
2.606315692010544582e-01,-1.450513883683431926e+00,-1.627032817329417513e+00,1.025051069068421805e+00
2.934770206844317109e-01,-1.385517003086588872e+00,-1.640175520670645204e+00,9.931552053425150017e-01
